Provider Name,Provider Type,Cost Year,First Mortgage,Second Mortgage,Third Mortgage,Fourth Mortgage,CHEFA Interest Expense,Movable Equip Automotive Equip,Movable Equip Lender Other CCNH,Total Movable Equip Interest,Other Interest Expense,Total All Interest Expense,Total Building Interest Expense,Laundry In House Processing LBS,Laundry In House Processing Amt $,Laundry Employee Items LBS,Laundry Employee Items Amt $,Personal Clothing LBS,Personal Clothing Amt $,Repair Purchase Linens LBS,Repair Purchase Linens Amt $,Purchased Services,Mgt Services,Other Laundry,Total Laundry Expenditures,Repair and Maintenance,Heat,Light and Power,Water,Equipment Lease,Other Maintenance,Total Maint and Operating Expense,Depreciation Land Improvements,Depreciation Building Improvements,Depreciation Non Movable Equip,Depreciation Movable Equip,Total Depreciation Costs,Amortization Organization Expense,Amortization Mortgage Expense,Amortization Leasehold Improve,Amortization Other,Total Amortization Costs,Property Rental,Property Tax by Owner,Property Tax by Lessor,Personal Property Tax,Total Property Expenses,Res Care RX Own Pharmacy,Res Care Purchased from Omi Care CCNH,Res Care Med Cabinet Drugs,Res Care Med and Therapeutic Supplies,Res Care Ambulance Limousine,Res Care Emergency Oxygen Use,Res Care Other Oxygen,Res Care Xray and Related Procedures,Res Care Dental,Res Care Laboratory,Res Care Recreation,Res Care Other,Management Fee Direct,Total Res Care Expenditures,Bed Capacity Previous Report,Bed Capacity This Report,Number of Res Previous Report,Number of Res This Report,Medicare,Medicaid CT,Medicaid Other States,Private Pay,State SSI for RCH,Care Days Other,Total Care Days,Medicaid Reserve Bed Days,Other Reserve Bed Days,Total Resident Days,Total number of PT Treatments Medicaid Part B,Total number of PT Treatments Medicaid Maintenance Treatments,Total number of PT Treatments Restorative Treatments,Total number of PT Treatments Other,Total PT Treatments,Total number of ST Treatments Medicaid Part B,Total number of ST Treatments Medicaid Maintenance Treatments,Total number of ST Treatments Medicaid Restorative Treatments,Total number of ST Treatments Other,Total ST Treatments,Total number of OT Treatments Medicaid Part B,Total number of OT Treatments Medicaid Maintenance Treatments,Total number of OT Treatments Medicaid Restorative Treatments,Total number of OT Treatments Other,Total OT Treatments,Res Room Board Care Rev Medicaid Res CT only,Medicaid Room and Board Contractual Allowance,Res Room Board Care Rev Medicaid All Other States,Other States Room and Board Contracutal Allowance,Medicare,Medicare Room and Board Contractual Allowance,Res Room Board Care Rev Private Pay Res and Other,Private Pay Room and Board Contractual Allowance,Prescription Drugs Medicare,Prescription Drugs Medicare Contracual Allowance,Prescription Drugs Other,Prescription Drugs Other Contractual Allowance, Medical Supplies Medicare,"Medical Supplies, Medicare Contractual Allowance",Medical Supplies Other,Medical Supplies Other Contractual Allowance,Physical Therapy Medicare,Physical Therapy Medicare Contractual Allowance,Physical Therapy Other,"Physical Therapy, Other Contractual Allowance",Speech Therapy Medicare,"Speech Therapy, Medicare Contractual Allowance",Speech Therapy Other,"Speech Therapy, Other Contractual Allowance",Occupational Therapy Medicare,"Occupational Therapy, Medicare Contractual Allowance",Occupational Therapy Other,"Occupational Therapy, Other Contractual Allowance",Other Medicare,Other Res Rev Other Non Medicare,Total Resident Revenue,Other Rev Meals Sold,Other Rev Rental of Room to NonRes,Other Rev Telephone,Other Rev TV Rental,Other Rev Interest Income,Other Revenue Private Duty Nurses Fees,Other Rev Barber Coffee Beauty and Gift Shops,Other Rev Other,Total Other Rev,Total All Rev,Salaries and Wages Operators Owners $,Salaries and Wages Operators Owners Hrs,Salaries and Wages Administrator $,Salaries and Wages Administrator Hrs,Salaries and Wages Assist Administrator $,Salaries and Wages Assist Administrator Hrs,Salaries and Wages Other Administrator $,Salaries and Wages Other Administrator Hrs,Salaries and Wages Head Dietitian $,Salaries and Wages Head Dietitian Hrs,Salaries and Wages Food Serv Supervisor $,Salaries and Wages Food Serv Supervisor Hrs,Salaries and Wages Dietary Workers $,Salaries and Wages Dietary Workers Hrs,Salaries and Wages Head Housekeeper $,Salaries and Wages Head Housekeeper Hrs,Salaries and Wages Housekeeper Worker $,Salaries and Wages Housekeeper Worker Hrs,Salaries and Wages Engineer $,Salaries and Wages Engineer Hrs,Salaries and Wages Maintenance Worker $,Salaries and Wages Maintenance Worker Hrs,Salaries and Wages Laundry Supervisor $,Salaries and Wages Laundry Supervisor Hrs,Salaries and Wages Laundry Worker $,Salaries and Wages Laundry Worker Hrs,Salaries and Wages Barber $,Salaries and Wages Barber Hrs,Salaries and Wages Protective Services $,Salaries and Wages Protective Services Hrs,Salaries and Wages Head Accountant $,Salaries and Wages Head Accountant Hrs,Salaries and Wages Other Accountant $,Salaries and Wages Other Accountant Hrs,Salaries and Wages Director Nurse $,Salaries and Wages Director Nurse Hrs,Salaries and Wages RN Direct Care $,Salaries and Wages RN Direct Care Hrs,Salaries and Wages RN Admin $,Salaries and Wages RN Admin Hrs,Salaries and Wages LPN Direct Care $,Salaries and Wages LPN Direct Care Hrs,Salaries and Wages LPN Admin $,Salaries and Wages LPN Admin Hrs,Salaries and Wages Aides $,Salaries and Wages Aides Hrs,Salaries and Wages PT $,Salaries and Wages PT Hrs,Salaries and Wages ST $,Salaries and Wages ST Hrs,Salaries and Wages OT $,Salaries and Wages OT Hrs,Salaries and Wages Recreation Worker $,Salaries and Wages Recreation Worker Hrs,Salaries and Wages Med Director $,Salaries and Wages Med Director Hrs,Salaries and Wages Utilization Review $,Salaries and Wages Utilization Review Hrs,Salaries and Wages Res Care $,Salaries and Wages Res Care Hrs,Salaries and Wages Physician $,Salaries and Wages Physician Hrs,Salaries and Wages Dentist $,Salaries and Wages Dentist Hrs,Salaries and Wages Pharmacists $,Salaries and Wages Pharmacists Hrs,Salaries and Wages Podiatrists $,Salaries and Wages Podiatrists Hrs,Salaries and Wages Social Worker Case Mgt $,Salaries and Wages Social Worker Case Mgt Hrs,Salaries and Wages Marketing $,Salaries and Wages Marketing Hrs,Salaries and Wages Other $,Salaries and Wages Other Hrs,Salaries and Wages Other Attached Schedule $,Salaries and Wages Other Attached Schedule Hrs,Total Salary Expenditures $,Total Salary Expenditures Hrs,Dietary Workers,Other Laundry Workers,Other Housekeeping Workers,Aides and Attendants,All Other Wages Paid,Total Wage Paid,Total Salaries Paid,Total Wages and Salaries Paid,Other Resident Revenue Prescription Drugs Medicare B,Other Resident Revenue Prescription Drugs Other D,Medicaid Residents CT Room and Board Contractual Allowance,Medicaid Residents All Other States Room and Board Contractual Allowance,Medicare Residents Room and Board Contractual Allowance,Other Resident Revenue Medicare Medical Supplies B,Other Resident Revenue Other Medical Supplies D,Other Resident Revenue Occupational Therapy B,Other Resident Revenue Occupational Therapy D,Private Pay Residents and Other Room and Board Contractual Allowance,Other Resident RevenuePhysical TherapyMedicare B,Other Resident RevenuePhysical TherapyOther D,Other Resident RevenueSpeech TherapyMedicare B,Other Resident RevenueSpeech TherapyOther D
ABD-Mountainville Rd,ICF-IID,2020,6149,0,0,0,0,671,0,671,0,6820,6149,0,0,0,0,0,0,0,0,0,0,0,0,8336,0,14247,809,376,6526,30294,0,5926,0,16686,22612,0,0,0,0,0,0,0,0,0,22612,0,0,24691,0,0,0,0,0,0,0,5931,33532,0,64154,6,6,6,6,0,1756,0,0,0,0,1756,257,0,2013,0,18,0,0,18,0,36,0,0,36,0,140,0,0,140,1158458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158458,0,0,0,0,0,0,0,0,0,1158458,0,0,0,0,0,0,32900,764,0,0,0,0,0,0,0,0,0,0,0,0,6537,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36452,1425,0,0,394440,20212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201526,6799,0,0,671855,29432,0,0,0,430892,167107,597999,73857,671856,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABD-Old Hawleyville,ICF-IID,2020,0,0,0,0,0,216,0,216,0,216,0,0,0,0,0,0,0,0,0,7303,0,0,7303,7487,0,7263,0,376,6083,21209,0,2544,0,1710,4254,0,0,0,0,0,0,0,0,0,4254,0,0,1985,0,0,0,0,0,0,0,3837,27997,0,33819,6,6,6,6,0,1751,0,0,0,0,1751,435,0,2186,0,6,0,0,6,0,18,0,0,18,0,9,0,0,9,949301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949301,0,0,0,0,0,0,0,0,0,949301,0,0,0,0,0,0,27095,630,0,0,0,0,0,0,0,0,0,0,0,0,8297,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333617,18257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160922,5846,0,0,529931,25027,0,0,0,333617,128394,462011,67920,529931,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABD-Pleasant Rise Circle,ICF-IID,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1463,0,0,1463,1407,0,490,0,0,1376,3273,0,7744,0,0,7744,0,0,0,0,0,0,0,0,0,7744,0,0,893,0,0,0,0,0,0,0,326,9474,0,10693,0,6,0,6,0,1230,0,0,0,0,1230,0,0,1230,0,8,0,0,8,0,28,0,0,28,0,26,0,0,26,543409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543409,0,0,0,0,0,0,0,0,0,543409,0,0,0,0,0,0,16212,377,0,0,0,0,0,0,0,0,0,0,0,0,2230,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203783,9615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114783,4198,0,0,337008,14269,0,0,0,203783,86336,290119,46889,337008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABD-Pound Sweet Rd.,ICF-IID,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12932,0,0,12932,6667,0,7840,0,376,9468,24351,0,3317,0,0,3317,0,0,0,0,0,0,0,0,0,3317,0,0,9499,0,0,0,0,0,0,0,2759,19437,0,31695,6,6,6,6,0,2062,0,0,0,0,2062,130,0,2192,0,27,0,0,27,0,27,0,0,27,0,106,0,0,106,1032871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032871,0,0,0,0,0,0,0,0,0,1032871,0,0,0,0,0,0,32986,766,0,0,0,0,0,0,0,0,0,0,0,0,10960,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411795,23307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173517,5771,0,0,629258,30233,0,0,0,411795,145410,557205,72053,629258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABD-Ridge Rd.,ICF-IID,2020,342,0,0,0,0,0,0,0,0,342,342,0,0,0,0,0,0,0,0,12916,0,0,12916,3683,0,8166,1198,376,8485,21908,0,11100,0,0,11100,0,0,0,0,0,0,0,0,0,11100,0,0,8945,0,0,0,0,0,0,0,3965,11384,0,24294,6,6,6,6,0,2073,0,0,0,0,2073,123,0,2196,0,13,0,0,13,0,20,0,0,20,0,77,0,0,77,978447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978447,0,0,0,0,0,0,0,0,0,978447,0,0,0,0,0,0,30897,718,0,0,0,0,0,0,0,0,0,0,0,0,6519,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381072,20352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161518,6018,0,0,580006,27319,0,0,0,381072,125298,506370,73636,580006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABD-Ritch Rd.,ICF-IID,2020,931,0,0,0,0,0,0,0,0,931,931,0,0,0,0,0,0,0,0,11219,0,0,11219,5930,0,10554,0,376,10063,26923,0,35910,0,0,35910,0,0,0,0,0,0,0,0,0,35910,0,0,7245,0,0,0,0,0,0,0,4234,23626,0,35105,6,6,6,6,0,1783,0,0,0,0,1783,413,0,2196,0,54,0,0,54,0,6,0,0,6,0,58,0,0,58,1013208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013208,0,0,0,0,0,0,0,1000,1000,1014208,0,0,0,0,0,0,32355,752,0,0,0,0,0,0,0,0,0,0,0,0,8412,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409710,17838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192455,6844,0,0,642932,25733,0,0,0,409710,150107,559817,83115,642932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABD-Saw Mill Rd.,ICF-IID,2020,0,0,0,0,0,3587,0,3587,0,3587,0,0,0,0,0,0,0,0,0,16432,0,0,16432,7177,0,7959,0,376,8363,23875,0,39581,0,11906,51487,0,0,0,0,0,0,0,0,0,51487,0,0,13098,0,0,0,0,0,0,0,2805,0,0,15903,6,6,6,6,0,2127,0,0,0,0,2127,33,0,2160,0,32,0,0,32,0,32,0,0,32,0,129,0,0,129,1248400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248400,0,0,0,0,0,0,0,250,250,1248650,0,0,0,0,0,0,33733,784,0,0,0,0,0,0,0,0,0,0,0,0,7903,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466880,26620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119862,3470,0,0,628378,31154,0,0,0,466880,125625,592505,35873,628378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABD-Squire Court,ICF-IID,2020,732,0,0,0,0,0,0,0,0,732,732,0,0,0,0,0,0,0,0,10320,0,0,10320,5185,0,8865,0,376,8383,22809,0,35972,0,0,35972,0,0,0,0,0,0,0,0,0,35972,0,0,6633,0,0,0,0,0,0,0,3296,28749,0,38678,6,6,6,6,0,2175,0,0,0,0,2175,21,0,2196,0,30,0,0,30,0,18,0,0,18,0,77,0,0,77,1085654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085654,0,0,0,0,0,0,0,0,0,1085654,0,0,0,0,0,0,28437,661,0,0,0,0,0,0,0,0,0,0,0,0,4069,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350239,20508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174796,6850,0,0,557541,28163,0,0,0,350239,143429,493668,63873,557541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABD-Sweetcake Mt.,ICF-IID,2020,0,0,0,0,0,4065,0,4065,0,4065,0,0,0,0,0,0,0,0,0,12281,0,0,12281,4417,0,10023,0,376,7399,22215,0,47561,0,13083,60644,0,0,0,0,0,0,0,0,0,60644,0,0,11789,0,0,0,0,0,0,0,3907,35505,0,51201,6,6,6,6,0,1802,0,366,0,0,2168,28,0,2196,0,30,0,0,30,0,27,0,0,27,0,76,0,0,76,803696,0,0,0,0,0,186660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990356,0,0,0,0,0,0,0,0,0,990356,0,0,0,0,0,0,28323,658,0,0,0,0,0,0,0,0,0,0,0,0,5317,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345765,18495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174899,5899,0,0,554304,25241,0,0,0,345765,127645,473410,80894,554304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABD-Valleyview,ICF-IID,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14275,0,0,14275,10375,0,9838,845,376,8143,29577,0,8095,0,1103,9198,0,0,0,0,0,0,0,0,0,9198,0,0,5120,0,0,0,0,0,0,0,3894,20185,0,29199,6,6,6,6,0,2160,0,0,0,0,2160,30,0,2190,0,20,0,0,20,0,33,0,0,33,0,70,0,0,70,911503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911503,0,0,0,0,0,0,0,0,0,911503,0,0,0,0,0,0,32470,754,0,0,0,0,0,0,0,0,0,0,0,0,6076,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446152,24504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184445,7327,0,0,669143,32801,0,0,0,446152,145843,591995,77147,669142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABD-West St.,ICF-IID,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12413,0,11112,469,376,8289,32659,0,1834,0,0,1834,0,0,0,0,0,0,0,0,0,1834,0,0,4112,0,0,0,0,0,0,0,8060,19667,0,31839,6,6,6,6,0,2106,0,0,0,0,2106,37,0,2143,0,4,0,0,4,0,12,0,0,12,0,5,0,0,5,839661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839661,0,0,0,0,0,0,0,0,0,839661,0,0,0,0,0,0,27148,631,0,0,0,0,0,0,0,0,0,0,0,0,10294,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316500,16102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150080,5089,0,0,504022,22187,0,0,0,316500,96520,413020,91001,504021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABD-Whippoorwill,ICF-IID,2020,961,0,0,0,0,4065,0,4065,0,5026,961,0,0,0,0,0,0,0,0,8430,0,0,8430,15182,0,6891,2140,376,6587,31176,0,11788,0,8833,20621,0,0,0,0,0,0,0,0,0,20621,0,0,5356,0,0,0,0,0,0,0,5332,5509,0,16197,6,6,6,6,0,2182,0,0,0,0,2182,14,0,2196,0,20,0,0,20,0,24,0,0,24,0,47,0,0,47,1019774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019774,0,0,0,0,0,0,0,0,0,1019774,0,0,0,0,0,0,28421,660,0,0,0,0,0,0,0,0,0,0,0,0,18793,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357776,17313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128615,4190,0,0,533605,22830,0,0,0,357776,117733,475509,58096,533605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abilis-Cross Ridge Drive,ICF-IID,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16537,2676,4477,2479,8029,5738,39936,0,2833,0,3620,6453,0,0,0,0,0,0,0,0,0,6453,0,0,0,18622,0,0,0,0,0,600,0,159414,0,178636,6,6,6,5,0,2037,0,0,0,0,2037,0,0,2037,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,1074681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074681,0,0,0,0,0,0,0,0,0,1074681,0,0,15086,129,0,0,31765,881,0,0,0,0,0,0,0,0,0,0,0,0,16839,495,0,0,0,0,0,0,0,0,0,0,39789,1088,0,0,42945,1116,0,0,0,0,0,0,365550,22421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3024,109,8452,147,116071,3592,0,0,639521,29978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abilis-Little Hill,ICF-IID,2020,412,0,0,0,0,0,0,0,0,412,412,0,0,0,0,0,0,0,0,0,0,0,0,13164,4515,6447,1766,8028,18297,52217,0,2659,0,3516,6175,0,0,0,0,0,0,0,0,0,6175,0,0,0,22164,0,0,0,0,0,0,425,153557,0,176146,6,6,6,5,0,2128,0,0,0,0,2128,0,0,2128,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1159202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159202,0,0,0,0,0,0,0,0,0,1159202,0,0,15086,129,0,0,31765,881,0,0,0,0,0,0,0,0,0,0,0,0,16839,495,0,0,0,0,0,0,0,0,0,0,39789,1088,0,0,42945,1116,0,0,0,0,0,0,372541,22659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595,155,8452,147,101897,3007,0,0,632909,29677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Advanced Nursing and Rehab,CCNH   ,2020,0,0,0,0,0,0,0,0,110831,110831,0,0,0,0,0,0,0,0,0,0,0,0,0,101122,72612,332092,91349,46766,212543,856484,0,0,0,225726,225726,0,0,426592,0,426592,5422773,0,162081,18743,6255915,0,351064,0,293586,6204,0,34910,29737,0,49064,5520,28093,0,798178,226,226,207,183,18166,54875,0,284,0,380,73705,298,20,74023,10226,0,10092,24004,44322,266,0,829,3311,4406,11124,0,9527,24736,45387,15805311,-526609,0,0,16344000,-80763,246027,-76299,50366,0,-837,0,0,0,0,0,1159120,0,331164,0,269659,0,60938,0,1288698,0,352900,0,-5930851,954022,36177697,0,0,0,0,0,0,0,4652,4652,36182349,0,0,251188,2280,0,0,693494,20778,0,0,0,0,702507,28426,0,0,591672,31042,0,0,130978,5841,0,0,227161,12296,0,0,181439,12656,0,0,0,0,308403,3507,1341320,31233,0,0,2335686,72066,0,0,3359580,193118,446318,9557,104008,1608,480406,9974,39155,2656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147563,4502,0,0,0,0,0,0,11340878,441540,0,0,0,0,0,0,0,0,0,0,-526609,0,-80763,0,0,0,0,-76299,0,0,0,0
"Alberta Manor, Inc",RCH    ,2020,0,0,0,0,0,0,0,0,404,404,0,0,1215,0,0,0,0,0,2626,0,0,0,3841,43199,7430,15969,7268,0,0,73866,0,0,3641,6133,9774,0,0,18114,0,18114,46252,0,43801,2419,120360,0,0,4803,0,0,0,0,0,0,0,5139,2675,0,12617,30,30,30,28,0,0,0,1026,9281,0,10307,0,0,10307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114395,0,0,0,0,0,0,0,1500,1500,1115895,0,0,62796,2120,0,0,84606,4131,0,0,0,0,82685,4597,0,0,65277,3630,0,0,52222,2904,0,0,8704,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169721,9437,0,0,0,0,0,0,56574,3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582585,30448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALL ICF,ICF-IID,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alternatives, Inc-Genoa Street",ICF-IID,2020,24292,0,0,0,0,0,0,0,0,24292,24292,0,0,0,0,0,0,0,0,0,0,0,0,12135,2084,4985,3245,994,10192,33635,0,14017,793,692,15502,0,0,0,0,0,0,11430,0,0,26932,0,0,114884,0,0,0,0,0,0,0,1097,113201,0,229182,6,6,6,6,0,2177,0,0,0,0,2177,0,0,2177,0,25,0,0,25,0,14,0,0,14,0,0,0,0,0,1234335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234335,0,0,0,0,0,0,0,0,0,1234335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34833,775,0,0,307243,11380,0,0,275668,15750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5816,218,0,0,63321,2287,0,0,686881,30410,0,0,0,342076,344805,686881,0,686881,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alternatives, Inc-Highview Street",ICF-IID,2020,31918,0,0,0,0,0,0,0,0,31918,31918,0,0,0,0,0,0,0,0,0,0,0,0,13968,3875,5178,889,994,7677,32581,0,19073,0,0,19073,0,0,0,0,0,0,14652,0,0,33725,0,0,0,85423,0,0,0,0,0,0,0,113201,0,198624,6,6,6,6,0,2178,0,0,0,0,2178,0,0,2178,0,29,0,0,29,0,0,0,0,0,0,0,0,0,0,1252524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252524,0,0,0,0,0,0,0,0,0,1252524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34833,775,0,0,314504,11400,0,0,239138,13700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5816,220,0,0,62502,2298,0,0,656793,28393,0,0,0,349337,307456,656793,0,656793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alternatives, Inc-Lakeside Boulevard",ICF-IID,2020,0,0,0,0,25932,0,0,0,0,25932,25932,0,0,0,0,0,0,0,0,0,0,0,0,17958,2394,5704,119,1124,8975,36274,0,14685,0,0,14685,0,0,0,0,0,0,13084,0,0,27769,0,0,0,91051,0,0,0,0,0,0,330,113201,0,204582,6,6,6,6,0,2188,0,0,0,0,2188,0,0,2188,0,32,0,0,32,0,16,0,0,16,0,0,0,0,0,1308730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308730,0,0,0,0,0,0,0,0,0,1308730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34833,775,0,0,282859,10476,0,0,254171,14950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5817,220,0,0,68411,2295,0,0,646091,28716,0,0,0,317692,328399,646091,0,646091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
